"DateTime","USGS eMODIS NDVI West Africa: avg"
"2010-01-01 00:00:00",0.4601458013057709
"2010-01-11 00:00:00",0.4441854953765869
"2010-01-21 00:00:00",0.43079420924186707
"2010-02-01 00:00:00",0.4279578626155853
"2010-02-11 00:00:00",0.4333294630050659
"2010-02-21 00:00:00",0.4384712874889374
"2010-03-01 00:00:00",0.43584465980529785
"2010-03-11 00:00:00",0.4266898036003113
"2010-03-21 00:00:00",0.42238980531692505
"2010-04-01 00:00:00",0.43993642926216125
"2010-04-11 00:00:00",0.48109596967697144
"2010-04-21 00:00:00",0.5246198177337646
"2010-05-01 00:00:00",0.5520920753479004
"2010-05-11 00:00:00",0.5599156618118286
"2010-05-21 00:00:00",0.5566195845603943
"2010-06-01 00:00:00",0.5555217862129211
"2010-06-11 00:00:00",0.5588487982749939
"2010-06-21 00:00:00",0.5615374445915222
"2010-07-01 00:00:00",0.5616323351860046
"2010-07-11 00:00:00",0.5521413087844849
"2010-07-21 00:00:00",0.549804151058197
"2010-08-01 00:00:00",0.5425394177436829
"2010-08-11 00:00:00",0.5337209105491638
"2010-08-21 00:00:00",0.5231737494468689
"2010-09-01 00:00:00",0.5315725803375244
"2010-09-11 00:00:00",0.5675762891769409
"2010-09-21 00:00:00",0.6181479692459106
"2010-10-01 00:00:00",0.6607559323310852
"2010-10-11 00:00:00",0.6796185970306396
"2010-10-21 00:00:00",0.6812596917152405
"2010-11-01 00:00:00",0.6698098182678223
"2010-11-11 00:00:00",0.6540831923484802
"2010-11-21 00:00:00",0.6289485096931458
"2010-12-01 00:00:00",0.5955622792243958
"2010-12-11 00:00:00",0.550946831703186
"2011-01-01 00:00:00",0.43252331018447876
"2011-01-11 00:00:00",0.38323578238487244
"2011-01-21 00:00:00",0.3650144934654236
"2011-02-01 00:00:00",0.37717342376708984
"2011-02-11 00:00:00",0.4072830080986023
"2011-02-21 00:00:00",0.43279653787612915
"2011-03-01 00:00:00",0.45552653074264526
"2011-03-11 00:00:00",0.4760287404060364
"2011-03-21 00:00:00",0.4921196401119232
"2011-04-01 00:00:00",0.49753323197364807
"2011-04-11 00:00:00",0.4928048253059387
"2011-04-21 00:00:00",0.49139150977134705
"2011-05-01 00:00:00",0.5011103749275208
"2011-05-11 00:00:00",0.5181533098220825
"2011-05-21 00:00:00",0.5337982773780823
"2011-06-01 00:00:00",0.5463346838951111
"2011-06-11 00:00:00",0.5526618361473083
"2011-06-21 00:00:00",0.5595196485519409
"2011-07-01 00:00:00",0.5622356534004211
"2011-07-11 00:00:00",0.5572128295898438
"2011-07-21 00:00:00",0.537275493144989
"2011-08-01 00:00:00",0.5217220187187195
"2011-08-11 00:00:00",0.5220560431480408
"2011-08-21 00:00:00",0.5379390716552734
"2011-09-01 00:00:00",0.5679360628128052
"2011-09-11 00:00:00",0.6035367250442505
"2011-09-21 00:00:00",0.63402259349823
"2011-10-01 00:00:00",0.6547922492027283
"2011-10-11 00:00:00",0.6679896116256714
"2011-10-21 00:00:00",0.6712786555290222
"2011-11-01 00:00:00",0.6590827703475952
"2011-11-11 00:00:00",0.6313295960426331
"2011-11-21 00:00:00",0.5943485498428345
"2011-12-01 00:00:00",0.5482137203216553
"2011-12-11 00:00:00",0.49309471249580383
"2012-01-01 00:00:00",0.4076349139213562
"2012-01-11 00:00:00",0.3773435950279236
"2012-01-21 00:00:00",0.3523174226284027
"2012-02-01 00:00:00",0.3376109302043915
"2012-02-11 00:00:00",0.34221014380455017
"2012-02-21 00:00:00",0.36488786339759827
"2012-03-01 00:00:00",0.3980300724506378
"2012-03-11 00:00:00",0.4235820770263672
"2012-03-21 00:00:00",0.4281071126461029
"2012-04-01 00:00:00",0.4418193995952606
"2012-04-11 00:00:00",0.4711620509624481
"2012-04-21 00:00:00",0.5125955939292908
"2012-05-01 00:00:00",0.5517536997795105
"2012-05-11 00:00:00",0.5768267512321472
"2012-05-21 00:00:00",0.583840548992157
